study_hours,break_time,sleep_hours,focus_score,previous_score,course,difficulty,goal_type,energy_level,time_of_day,distraction,day,target
8.933900053653389,1.0657806567831976,8.554638389794555,7.8675454338673765,79.86123715956322,general,high,exam,low,morning,high,wednesday,Deep Work
6.438155592989281,1.633490558945363,8.568097937217354,3.3623600924482906,54.7186298791588,operating systems,medium,concept,medium,afternoon,high,thursday,Pomodoro
4.080765563447677,0.8807035477865046,8.242723683666286,6.289021463259343,59.07635978240937,machine learning,high,revision,high,morning,high,monday,Pomodoro
8.508501091499102,0.6175840596011919,6.460982615383824,4.128991036829799,46.98401906982255,operating systems,medium,revision,high,afternoon,low,tuesday,Pomodoro
9.505052047078133,1.9753422544669843,6.840609419402162,8.222065709333442,84.20115255216191,machine learning,medium,exam,low,afternoon,high,monday,Pomodoro
6.979013600160501,0.26129766339329663,7.839584124703149,7.9493709834380395,91.63610499161743,general,low,concept,low,morning,medium,tuesday,Spaced Repetition
6.7205922825880435,0.296695725837945,8.596730508070781,1.6151285637072204,89.583926424678,data structures,medium,concept,low,morning,low,thursday,Pomodoro
6.092361935735213,0.6253126287104389,5.069398593469501,8.732639794699976,64.21136599043376,algorithms,medium,revision,high,night,low,wednesday,Spaced Repetition
9.516780092875488,0.28979731861469205,5.063867521135869,8.764066632987003,63.565655135483155,data structures,high,exam,high,night,high,wednesday,Pomodoro
9.298833882150985,1.5022967356451653,7.538677604668471,7.922681109963352,65.73126167839831,general,high,revision,high,night,high,sunday,Deep Work
1.7870417593199799,1.1158015576210185,5.523285076744192,2.251532132145366,53.138813793493455,mathematics,medium,revision,low,afternoon,low,saturday,Pomodoro
7.698733456036295,0.9339348183275957,5.366804534277137,2.7941511605021767,65.52587165538074,data structures,medium,revision,medium,night,medium,friday,Pomodoro
4.147952112055705,0.6266476071535834,7.588846392223197,4.9262492053883475,98.8506020934339,algorithms,high,concept,medium,night,low,friday,Pomodoro
5.005999312481153,1.268257621733606,4.760330025716062,7.597217933772923,56.15260347253732,machine learning,low,concept,high,afternoon,low,saturday,Spaced Repetition
1.4801409509487469,1.695148059580525,7.777061932915898,5.398355515524417,93.39782230823486,data structures,medium,revision,medium,afternoon,medium,monday,Spaced Repetition
7.079100562209255,0.17573266186388548,8.098481040844813,6.224673490087332,75.67300606870269,operating systems,low,exam,high,morning,medium,monday,Spaced Repetition
9.477144755544963,1.060176993828848,8.987944427711497,4.285411241285021,46.01268094303147,operating systems,high,concept,low,afternoon,low,sunday,Pomodoro
2.1754968403251924,1.9259079071506597,7.809016935875304,8.982160519529582,65.57388749588586,operating systems,medium,concept,high,afternoon,high,friday,Pomodoro
3.015075099751165,0.8878333960930795,6.905278394558744,8.484760361523978,93.76170191949959,data structures,high,exam,low,afternoon,low,tuesday,Spaced Repetition
6.596937675013542,0.04994180086826239,6.397038851563385,9.873642719038148,46.04161606622819,operating systems,medium,revision,low,night,low,thursday,Spaced Repetition
6.0104676315984875,0.6385134104957937,6.354711309211048,3.5138631615695313,95.88461966758359,machine learning,high,concept,high,afternoon,medium,wednesday,Pomodoro
1.5273179893912188,0.43096396557114924,9.991361490910412,4.897684923281133,82.1779398126786,operating systems,low,concept,high,afternoon,low,thursday,Pomodoro
2.03647520714073,0.8356231658030004,5.578309084071623,1.6390097155485122,72.5322633231589,operating systems,high,revision,high,afternoon,medium,friday,Pomodoro
9.48910855012272,1.4458301058458707,8.136843396440584,9.713423496047646,87.93239867104148,dbms,medium,concept,medium,morning,high,monday,Pomodoro
2.004737007890668,0.9172097593446837,8.181959404424804,9.97793399513117,59.43431899379211,general,high,revision,medium,afternoon,medium,saturday,Deep Work
2.443544875055307,0.6791462824163392,6.01133908128143,1.3784031646835022,75.8942655911138,mathematics,high,exam,low,afternoon,high,sunday,Pomodoro
8.235491776984468,1.5999833451110697,9.614781045372716,4.629065254127163,82.52329022491506,general,medium,revision,low,afternoon,medium,saturday,Pomodoro
1.995212683617935,1.6766756411867705,7.333053870372899,7.209721109275524,98.28411091651877,operating systems,medium,concept,medium,morning,high,saturday,Pomodoro
4.175597065361501,1.2906616256590435,7.280722748969702,7.692304658691033,60.34444890890658,data structures,high,revision,medium,night,low,thursday,Deep Work
4.8150977679729845,1.0184231704920852,9.670303320367621,5.933833955129364,97.19065229578835,general,high,concept,low,afternoon,high,monday,Pomodoro
6.08331502977564,1.721860965157392,8.929879582987,2.1005984906253956,90.91525942185268,data structures,low,exam,low,afternoon,high,saturday,Pomodoro
1.418464357221739,0.2219125220686735,6.062242552813708,6.344846252047514,51.288815632564535,general,low,revision,medium,night,high,monday,Pomodoro
1.7833020858239883,0.5733184968945053,8.688941459551431,2.3642912071208753,78.82957366761744,algorithms,medium,revision,medium,night,medium,saturday,Pomodoro
1.2095837149832371,0.7109197037682773,8.439194797257505,5.590622700556372,54.65380702057505,mathematics,high,concept,high,morning,low,friday,Spaced Repetition
3.88793259132979,0.9590822502124567,8.870281586325003,7.830210239983267,55.94796531572035,algorithms,low,revision,high,afternoon,high,friday,Pomodoro
4.465371140563705,1.6729463833319425,9.699730055993225,8.250732327474264,62.652725379733425,dbms,low,concept,high,afternoon,high,wednesday,Pomodoro
1.7896053453642902,1.6768254623347416,9.133067052319046,8.479355743964152,87.93789415202474,dbms,medium,exam,medium,afternoon,high,tuesday,Pomodoro
7.296030635064699,0.5867121599879752,8.914781329366008,1.6303116126860313,87.47096004333608,algorithms,high,revision,low,afternoon,high,tuesday,Pomodoro
5.370095820550863,0.6857841826979594,6.510213460792043,9.36052062015361,94.64510876428884,general,high,revision,low,afternoon,low,friday,Spaced Repetition
6.5234096366880525,1.2472518945945283,6.890199028074045,4.60592063594158,99.1708186965217,mathematics,high,exam,medium,afternoon,high,sunday,Pomodoro
4.171879229974666,0.8059456002467884,4.099222747364025,8.333128014723064,61.551604143350886,mathematics,low,exam,medium,morning,low,tuesday,Spaced Repetition
1.489295605961654,0.3370411842875187,6.7355465459165025,8.324433100888339,62.84173214064064,general,low,exam,medium,morning,medium,friday,Spaced Repetition
1.3923542961333495,0.6108210619430299,8.17481388895468,9.560009808786399,44.62191999904684,mathematics,low,concept,low,night,low,monday,Spaced Repetition
9.14940529742193,0.0737865778215363,5.318804271771542,3.786124170144083,77.01304431798368,algorithms,low,concept,medium,afternoon,medium,sunday,Pomodoro
5.5227666403149005,0.5423555714224069,9.685615009646334,5.174786992859628,43.527760992678225,data structures,low,exam,medium,afternoon,low,friday,Spaced Repetition
6.136693675599879,1.5443050096149293,9.568052450647324,3.3501442998976936,60.09141705993887,general,high,exam,high,night,medium,friday,Pomodoro
2.1873684317842974,0.9910183546612765,4.639715636832541,4.110227860138277,48.90312269304866,algorithms,low,revision,high,morning,medium,tuesday,Pomodoro
8.706408881716731,0.23492414559276797,8.13738646631179,4.679592955525614,52.36876961680984,data structures,low,exam,medium,afternoon,low,friday,Pomodoro
7.912665872295579,0.3285959679049446,8.519557231574913,7.847150582380582,43.595598893827294,operating systems,medium,concept,high,morning,low,wednesday,Spaced Repetition
7.7061947364856,0.2541125307153487,4.623242741672863,7.3913053383685305,52.53022122711903,machine learning,low,concept,medium,morning,high,thursday,Pomodoro
3.470068451843307,1.7578664369046115,9.000347884627624,9.362226103495914,67.51964926227926,operating systems,high,concept,low,afternoon,high,thursday,Deep Work
8.326467337792867,0.32930937651205916,4.033564935291217,1.3850494142254108,54.64380706257552,data structures,low,concept,low,morning,high,monday,Pomodoro
5.571047885781499,1.620411699006671,9.03472961863699,9.187464807169984,70.5547150301725,machine learning,high,revision,high,morning,high,wednesday,Deep Work
6.754821761589139,0.8950179313726798,7.973038073941437,7.360153261346112,93.58179748515808,operating systems,low,exam,low,night,medium,saturday,Spaced Repetition
2.361190043322694,0.03653596321935337,9.213782637089764,2.757459999224447,42.54872599790806,machine learning,medium,revision,high,afternoon,low,monday,Pomodoro
9.777646462870416,1.4088110883251501,8.273150369519223,1.8521683725513054,83.9259021893615,operating systems,medium,concept,low,morning,low,thursday,Pomodoro
9.92797308113366,0.36578754465839847,6.821493913959857,8.8482676135858,53.50242394265196,algorithms,medium,revision,low,morning,low,thursday,Spaced Repetition
4.272649738940413,0.746928433585444,9.959024737589996,9.95331726373395,46.88717671963674,dbms,high,concept,high,afternoon,high,sunday,Deep Work
9.467771931052276,0.3878556405613609,4.97003401332227,3.164815778643523,70.93281964450853,data structures,low,exam,low,afternoon,high,thursday,Pomodoro
9.185655848005474,0.3769760998772773,8.835717810264898,2.175620347689322,54.53413960454843,mathematics,high,revision,high,night,medium,saturday,Pomodoro
8.21088910219266,1.5433362126214916,9.517183773476996,5.798805979321362,46.003880293992,general,low,concept,medium,afternoon,low,monday,Spaced Repetition
1.8793288999096744,1.2318640141733375,6.608142355981516,4.837967157631887,71.60487114580278,general,high,exam,high,afternoon,medium,monday,Pomodoro
9.761738966535265,0.5758754963428301,9.335828342969311,8.926737193667705,85.45945699617835,general,medium,concept,medium,night,medium,saturday,Spaced Repetition
7.823162858471604,1.8212250147452105,4.088980974590247,8.281928951407416,96.30772318748012,dbms,high,concept,medium,morning,medium,tuesday,Spaced Repetition
9.882223427963911,0.7960863482081915,5.99143770938498,6.619824344659532,89.53652035045565,operating systems,high,concept,low,night,low,tuesday,Spaced Repetition
8.706693940445053,0.9812193766234789,5.300119862232356,2.5275109577308568,40.0094646746834,dbms,low,exam,low,morning,low,saturday,Pomodoro
6.800633419913169,1.1994082730214892,6.1002334083157175,4.99658042278478,43.85942183399714,data structures,low,concept,low,night,high,thursday,Pomodoro
8.36088974099281,1.3837620923674994,7.978378294775152,5.7407094622444585,45.75734529679539,algorithms,high,exam,high,night,medium,sunday,Spaced Repetition
4.868944823123632,0.02205616853780068,9.559342690851029,6.4297709055004875,52.189236231398084,mathematics,medium,revision,high,night,low,sunday,Spaced Repetition
3.2021756931094534,1.6844991703984682,8.938169852774587,3.0784632329866035,45.906252940059446,operating systems,medium,revision,low,afternoon,high,monday,Pomodoro
3.9117692276032505,1.7133060316126243,7.561679299416304,5.66202102756926,84.60274989853694,general,low,revision,high,morning,medium,tuesday,Spaced Repetition
7.339474706656387,1.7807975781611038,9.49534380842022,3.4994407531651537,51.27339701635084,machine learning,low,revision,high,morning,high,friday,Pomodoro
3.945818699467191,0.2722728807010226,4.9382416751998415,7.154955761016431,41.183925740104314,mathematics,high,concept,medium,night,medium,friday,Spaced Repetition
1.791577075318561,1.4099406676144117,6.1607901266432465,1.4091816448443324,49.46961887798791,dbms,high,concept,high,morning,high,thursday,Pomodoro
1.9002850396043836,0.5154801226230372,8.510793667112251,1.854879804795809,59.24586484130201,general,low,exam,high,morning,medium,saturday,Pomodoro
1.254919217923249,1.3905578027348207,8.845015150682936,6.972012276027049,49.08165708351661,general,high,revision,low,morning,high,saturday,Pomodoro
7.515304040737589,0.8235754784155134,4.114595679050289,1.3068612806794324,81.08822173875137,general,medium,concept,medium,night,medium,sunday,Pomodoro
5.944280962998418,0.14134192939021117,7.2458350354868015,9.031046231987276,80.7991306076928,data structures,high,revision,high,morning,low,sunday,Deep Work
9.139391502948934,1.0516992725276266,8.749450578357948,2.037621338952402,95.65856233051571,mathematics,high,revision,medium,morning,low,wednesday,Pomodoro
2.8480589140515087,0.5284878736244247,9.459730379635655,9.240327869633825,59.73974648127813,general,medium,exam,low,morning,high,saturday,Pomodoro
1.544022306867432,1.4982311580517413,7.391039537343625,5.0310221036001685,58.55613272753138,general,low,revision,low,night,low,wednesday,Spaced Repetition
1.4393983773283299,0.584948066447115,8.717693843741351,7.771978058032478,52.530424985367524,general,medium,concept,high,night,high,saturday,Pomodoro
7.537972222966751,0.19107241527247432,6.376146077814077,9.849172928251589,88.5076173686289,machine learning,high,exam,medium,night,high,saturday,Pomodoro
7.8129528354069,1.4990532176158196,7.059244337838416,8.297384840543362,66.2246849654485,algorithms,high,revision,medium,afternoon,medium,friday,Deep Work
2.8749422595523733,0.250762457352961,5.1375729410601565,1.286102345996239,80.45388698491192,dbms,medium,revision,high,morning,medium,tuesday,Pomodoro
1.6143927926995087,0.835835369662876,5.475387601158886,5.290407386711327,95.22833803683329,operating systems,medium,revision,low,morning,medium,tuesday,Spaced Repetition
6.27614804826905,1.1075531251984965,6.0798425917791565,2.8136271288169756,88.45333305995806,operating systems,high,concept,low,morning,medium,friday,Pomodoro
5.943261442401049,0.5460575913517187,5.467044984066551,2.2335371518292315,90.94425249420952,algorithms,low,exam,low,morning,high,tuesday,Pomodoro
9.099562635157836,0.09958050637541827,6.101136434385066,2.0680524286462365,41.738835414998576,mathematics,medium,exam,high,afternoon,medium,monday,Pomodoro
4.938540658645151,1.9364561019234872,9.7249340166622,7.959486004001335,95.94432976879709,mathematics,high,revision,low,afternoon,low,tuesday,Deep Work
5.257316125753302,1.6041251186216061,8.7337053792474,7.839974424978716,60.939696118114654,mathematics,low,revision,low,night,high,tuesday,Pomodoro
9.308294989451719,0.5387138363609882,9.934446792842227,7.0323731814483255,67.81068882151305,algorithms,medium,concept,medium,afternoon,low,wednesday,Spaced Repetition
8.521680207021873,0.45952134971105263,4.213631359099052,8.240793361688116,76.93051331590259,data structures,low,revision,medium,afternoon,medium,friday,Spaced Repetition
2.8817635794285703,0.906313488610053,4.9374646855115,9.61774505029762,86.72428941550984,data structures,medium,concept,low,night,high,sunday,Pomodoro
7.060524212042477,1.1922761233930697,5.766784593046961,1.1229389509176282,44.658874921197445,algorithms,medium,revision,medium,afternoon,medium,monday,Pomodoro
9.51852179262889,0.49304259167873665,8.818567455283812,6.508446593033379,62.61370101311283,mathematics,low,concept,medium,afternoon,medium,saturday,Spaced Repetition
1.6764270880427636,0.6951166546232039,7.688544332443891,8.537673838282963,51.01379469683961,operating systems,high,revision,high,night,high,monday,Deep Work
1.9520101620466028,0.5558440215387181,9.341886737281907,5.949895742793577,64.80499451043453,data structures,high,exam,low,morning,high,monday,Pomodoro
8.387042042556136,0.11800666799820059,9.436670508679946,2.7003256015521213,55.39122563954848,mathematics,low,concept,medium,morning,high,friday,Pomodoro
3.6355206021423436,1.3590160454731108,5.892935238893344,8.132515136753193,47.82720923064165,operating systems,low,concept,high,night,low,monday,Spaced Repetition
6.232052952390688,0.703653794173623,5.395567821783103,6.551972049347345,70.54013101220428,dbms,high,exam,low,afternoon,low,saturday,Spaced Repetition
5.420268722211959,1.3649581324737239,4.609447265412288,3.9551686642964636,44.51633446021623,data structures,medium,revision,low,afternoon,high,monday,Pomodoro
5.369463020492853,0.6709532211217395,4.494117942020549,5.9526597086481665,56.2761151889906,operating systems,low,concept,high,morning,medium,monday,Spaced Repetition
5.257850842894372,1.937227630691859,8.630858657619974,9.084062738465471,60.02289090854757,operating systems,medium,exam,medium,morning,low,thursday,Spaced Repetition
8.919148899770132,1.0214265738900625,4.493761246107856,6.550517014300662,40.5465966329321,general,low,exam,low,morning,high,friday,Pomodoro
5.815663748012931,1.5949779554260344,7.574845194339818,3.8309148784302183,73.66660652610405,general,high,concept,low,morning,high,tuesday,Pomodoro
4.93100094719132,1.4809062447671795,6.678867446098487,1.6165681060739714,50.11621968295254,general,medium,concept,medium,afternoon,medium,tuesday,Pomodoro
8.539817008153054,1.9214802191725002,4.2453225849440175,1.7022868358846979,93.08347019887388,general,low,exam,high,night,medium,sunday,Pomodoro
7.557780913452102,1.2914206894912745,9.914468212060177,2.925061627373126,75.87309618175594,mathematics,low,revision,medium,afternoon,high,monday,Pomodoro
4.84705479918237,0.8206751886715418,9.930339271839177,5.228218681279117,55.38510217452524,algorithms,high,concept,high,afternoon,high,wednesday,Pomodoro
9.58928153996354,0.41144965505933273,5.870099541075768,3.7701347999313226,57.3403800840678,mathematics,high,revision,high,morning,low,friday,Pomodoro
1.154365126269527,1.6403073173712956,9.278788343871517,8.714803008920807,62.50326321313217,general,low,exam,high,morning,medium,friday,Spaced Repetition
9.162768637616308,1.7879753475144948,9.796582384527458,8.965944865814684,40.492042565658735,general,medium,exam,high,afternoon,medium,friday,Spaced Repetition
1.4415253066777889,0.20720773913910406,4.7715208775876405,1.82272939092722,50.69406539615933,dbms,low,exam,high,afternoon,high,wednesday,Pomodoro
2.351382797654877,1.3194630645215142,5.941465624237071,4.070818651529382,79.71506380947558,dbms,medium,concept,high,morning,low,thursday,Pomodoro
2.746484922210445,1.3122994290063308,9.129553939066428,3.2741166496541414,59.631496349734775,general,high,revision,high,afternoon,medium,monday,Pomodoro
5.295498692799118,1.566555362564739,6.590184673845598,3.2680510409024457,59.58836378911724,data structures,high,revision,low,morning,low,friday,Pomodoro
7.885020915925508,1.908920855077267,9.096867698279416,9.563173117712378,74.07619161224382,data structures,high,revision,medium,night,medium,monday,Deep Work
6.624246359674715,0.02944778372266299,8.488324414528698,1.8238160573452515,55.58505616615455,algorithms,low,concept,low,morning,medium,wednesday,Pomodoro
9.466453716751976,1.326916646032185,9.227637445704367,8.447328637813055,61.60706292934023,general,low,concept,high,afternoon,medium,friday,Spaced Repetition
5.795863112453563,1.275252869892528,5.8231214852093345,5.864763259800421,51.38720664607458,dbms,high,revision,low,night,high,sunday,Pomodoro
9.81314351487986,1.309855469544272,9.280640003238428,2.9256555775671584,98.32252565059741,algorithms,low,exam,high,afternoon,low,monday,Pomodoro
7.21484702304009,1.0930102762266394,8.205817927468722,9.421195397928631,79.94042417375746,dbms,medium,concept,medium,morning,low,sunday,Spaced Repetition
3.40610240942968,1.291833052811028,9.915831663702061,1.4414821532901447,93.19184024231006,algorithms,low,exam,high,night,medium,saturday,Pomodoro
3.200069892309959,1.6656980831828851,7.6864600559029945,9.219210575394845,53.918107129467145,data structures,medium,concept,high,morning,high,tuesday,Pomodoro
5.1494407049695194,1.5821442869562248,6.807493791673265,6.1078220781068815,87.47225521528426,dbms,medium,concept,high,afternoon,medium,saturday,Spaced Repetition
3.5999856943680406,0.3444366444140654,8.573384737853015,9.910988053614254,86.66749482518142,mathematics,high,revision,medium,afternoon,low,wednesday,Deep Work
3.940382934823445,1.5133835465520675,6.723596693821371,2.9094513663792627,52.11628971651195,general,medium,concept,high,afternoon,low,monday,Pomodoro
4.877356517084132,0.11487038838988761,6.729460869207056,8.159094195598737,63.27918880571934,algorithms,medium,exam,medium,night,medium,wednesday,Spaced Repetition
8.56007649031599,1.1635612218514424,5.940564131933291,5.646079084752227,81.98238134499513,algorithms,medium,exam,medium,morning,low,friday,Spaced Repetition
8.391965053152191,1.0236127948772482,8.30787720412231,3.799093046403341,58.36350717550869,machine learning,high,revision,medium,night,medium,sunday,Pomodoro
5.213958364791722,0.5010269463277828,4.480552965281472,4.629074751527389,62.444844837292194,machine learning,low,exam,low,night,high,wednesday,Pomodoro
4.893782325436323,0.9361681203752934,9.918134773034446,4.82777335271038,76.24432603594381,mathematics,low,exam,medium,night,high,friday,Pomodoro
3.4531582232231335,1.8310017524908306,8.970998272865614,9.82502146818364,59.45545522098179,mathematics,high,concept,low,morning,low,tuesday,Deep Work
6.086906379615143,0.8073585651730284,6.377320866890686,2.740407488911497,72.2247724478554,machine learning,high,concept,high,night,low,saturday,Pomodoro
9.512599681564435,0.4354580684940492,5.540449608049296,1.9079992189527304,76.33421643363582,data structures,low,exam,high,morning,low,wednesday,Pomodoro
2.0322038602968275,1.9834284575748737,5.814806961909076,6.714906954368053,74.87418069126792,machine learning,high,exam,medium,night,medium,saturday,Spaced Repetition
3.2383644036982107,1.356365169178136,9.413164710296055,4.4715909510984995,86.7462512403188,algorithms,medium,concept,low,night,medium,saturday,Pomodoro
6.935772871269825,1.095261302760355,6.9678156424935365,3.7982082597596047,70.22396471849405,machine learning,low,exam,low,morning,high,wednesday,Pomodoro
1.8619109757966426,0.32068928781033135,4.512800808924888,4.431795759568701,90.5175072651009,mathematics,high,exam,low,afternoon,high,friday,Pomodoro
7.451534860605124,1.762933529759112,7.832194569299036,4.488939105029192,65.54569689581831,algorithms,medium,concept,high,afternoon,high,thursday,Pomodoro
6.845735158744322,0.9354956668003276,7.454497835223088,4.465138342200554,47.593380579654294,data structures,high,concept,low,morning,medium,saturday,Pomodoro
9.013799834012486,0.5400099929300279,4.209894929848377,3.349601199057963,56.72244073724252,algorithms,low,concept,medium,morning,low,sunday,Pomodoro
8.866780412746934,1.442042078605503,7.857304089947517,6.086104038847453,83.37823146657848,operating systems,medium,revision,high,morning,medium,monday,Spaced Repetition
6.393624239981272,0.15769806114125084,5.721421293472614,3.8982898537793838,73.76773211249508,operating systems,high,concept,medium,afternoon,high,monday,Pomodoro
8.29599196135161,0.8237949567242224,8.47851539706463,4.636269552956139,80.7010377673012,machine learning,medium,concept,low,night,low,tuesday,Pomodoro
2.8366575256162623,1.3867900051967554,9.502273540926856,4.551444564951165,50.79066681013248,machine learning,low,exam,medium,night,high,monday,Pomodoro
1.0706042911656088,1.0784610546729663,8.762600842178523,3.396054576857214,76.19749063672104,machine learning,high,concept,medium,afternoon,low,wednesday,Pomodoro
7.8260136129987785,0.642510346827825,4.6181151666532365,1.6462679090092227,45.65655867393616,mathematics,low,concept,medium,afternoon,high,saturday,Pomodoro
2.3559376438690167,1.7663313559512352,5.00224098172011,3.0050646778896417,47.68330830981283,general,high,exam,low,afternoon,high,monday,Pomodoro
9.292578292001767,1.279233464864124,5.037534985763568,7.144812322601679,65.63218163691008,dbms,medium,revision,medium,morning,low,tuesday,Spaced Repetition
2.065614257273525,0.501311960083139,4.838443957386126,4.511536437445508,57.04815185232391,dbms,low,exam,medium,morning,medium,saturday,Pomodoro
2.2679660851335885,1.7540545425232743,5.085838383868014,8.175331230832967,67.41882157768029,mathematics,medium,exam,medium,night,medium,sunday,Spaced Repetition
5.953873491524084,0.2441708433024654,4.676187162629951,1.6507951729551231,84.62604084241265,general,medium,concept,low,morning,low,thursday,Pomodoro
1.186672085255807,0.06316202429284123,7.044192832388978,7.609361308090964,47.25042708003755,data structures,medium,revision,high,night,high,sunday,Pomodoro
2.5539088224915902,0.5172804732746432,6.808365176772787,3.09745088672154,75.3186201829637,dbms,low,exam,high,night,medium,saturday,Pomodoro
5.3915311833135835,0.3731277192693194,9.368262732561194,3.236824018115527,45.478532654689644,mathematics,high,revision,low,night,high,monday,Pomodoro
2.2336114828640325,0.34640726151982415,4.326460766501068,6.909912609605606,90.22046774818703,operating systems,medium,revision,low,afternoon,low,friday,Spaced Repetition
7.571757395453995,0.5972920271734832,7.257412788865715,4.900200581960932,56.59733662562206,dbms,low,exam,low,night,medium,wednesday,Pomodoro
7.459330255384032,1.2226110341107734,5.071197427238289,4.385325790094411,68.0702807874829,algorithms,medium,revision,medium,morning,medium,sunday,Pomodoro
2.8570499072388,0.2901307892808471,4.724123830971837,6.65018782932734,40.007118694651,machine learning,low,concept,high,morning,high,sunday,Pomodoro
9.856163351767245,0.9098132057647943,6.155386843730338,3.6345199405579467,50.461402459052294,machine learning,medium,concept,high,morning,low,wednesday,Pomodoro
7.749913889275331,0.5510160398639905,6.2902589145612495,4.3734751262877705,54.65226839127693,data structures,low,concept,medium,morning,medium,saturday,Pomodoro
8.424522365145016,0.4741545751124292,5.941976686214802,5.331793407024639,75.79977441594889,machine learning,medium,exam,high,morning,low,friday,Spaced Repetition
9.962610415446456,0.35721581864730556,9.894542602960675,4.385348058064995,52.019229164429284,algorithms,medium,exam,low,afternoon,low,sunday,Pomodoro
2.7612868537273565,1.529127436114204,4.141014536909944,4.379475171894589,46.64491046983054,general,low,exam,medium,morning,high,thursday,Pomodoro
6.0096152641594225,0.42642839132028887,8.128662395503909,9.637477202200058,67.50555244269493,mathematics,medium,concept,high,night,low,thursday,Spaced Repetition
2.34673049358034,0.8994546166475639,5.67095202014432,9.488468150680143,93.04420656494388,algorithms,medium,concept,high,night,high,thursday,Pomodoro
2.139926193264355,0.6929026146861208,6.034461090321318,6.090689735136358,57.48750505947382,mathematics,high,concept,high,afternoon,medium,friday,Spaced Repetition
9.638590840646668,1.0401798752116687,6.404195687459517,5.692798381134915,86.73931035397652,machine learning,low,exam,low,night,high,sunday,Pomodoro
4.829551595557198,0.12358762148004154,7.340942265294825,2.5416149920090585,97.93105794117537,dbms,high,concept,low,morning,high,tuesday,Pomodoro
2.8473177676264307,1.510286100232283,8.82251184582449,5.976780274156958,69.31366963509049,algorithms,low,revision,high,afternoon,low,sunday,Spaced Repetition
7.759712745121926,0.28166737830076727,4.5993179079856406,6.055049863896018,64.68908272714951,operating systems,medium,exam,medium,afternoon,low,thursday,Spaced Repetition
4.557030856502198,0.666794255539267,6.031210462136376,2.7694071713340125,91.64133103443936,algorithms,low,exam,low,morning,medium,monday,Pomodoro
6.2378876885532275,1.3389400078371982,5.9550645449495665,6.168057528948961,57.54417404360183,algorithms,low,revision,medium,night,high,thursday,Pomodoro
4.3829456829849684,1.064339921712362,9.65176292537724,7.131300671681874,78.73624677067764,machine learning,medium,concept,medium,afternoon,high,thursday,Pomodoro
4.225308690991585,0.8810732962467565,7.116716599105338,6.68792209718322,88.04156805500386,data structures,medium,exam,high,afternoon,high,thursday,Pomodoro
7.4595002926914225,1.116097951258975,4.33968983880834,2.528945876447424,57.11786325341369,operating systems,low,exam,low,morning,medium,thursday,Pomodoro
3.3880822732623987,0.6200436924322048,7.167458967663546,2.9433304084506178,93.06827881453165,dbms,low,revision,medium,morning,low,wednesday,Pomodoro
2.085080462398003,0.2398803677150716,8.355361963501814,6.12747465880137,72.0245188466599,general,low,concept,medium,afternoon,medium,sunday,Spaced Repetition
6.304428442082564,1.13552245096216,9.826031101837852,8.950478383441201,96.73320062604716,data structures,medium,concept,medium,morning,low,saturday,Spaced Repetition
2.4476814833435725,1.2653187518590794,4.314762957471965,3.6393947716854718,95.26950963604699,dbms,high,revision,high,afternoon,low,sunday,Pomodoro
9.173188509045676,1.8897512838210886,4.036771883882085,5.177216684788588,41.47936334241357,algorithms,medium,exam,medium,afternoon,medium,wednesday,Spaced Repetition
9.284987542417504,1.8698235890304176,4.9318781208802385,1.3048791796607504,99.39048291733413,algorithms,low,exam,medium,night,medium,tuesday,Pomodoro
3.1297306657017394,1.753666057892744,8.917105628503519,6.558574433985598,99.68194954749099,data structures,high,concept,high,afternoon,low,thursday,Spaced Repetition
9.63106378087991,1.2774785125784758,9.082281513223329,5.860591437557546,64.85661085539296,machine learning,medium,exam,medium,afternoon,high,sunday,Pomodoro
7.078191643077933,1.09787735703735,4.0210651054639035,1.3601767666510538,52.05107296306698,algorithms,high,concept,high,afternoon,low,monday,Pomodoro
5.280196687466198,0.5988255604932655,5.93947190235683,3.343537122499198,85.16757527172632,machine learning,medium,exam,low,night,high,thursday,Pomodoro
9.7826687140923,0.7341249114219024,5.246104572385585,9.206127463299419,50.490357358934396,data structures,medium,revision,medium,afternoon,low,tuesday,Spaced Repetition
9.307772373154865,1.1300165653056624,5.975643034840525,2.262904974672354,62.271534168759636,operating systems,high,exam,high,morning,low,saturday,Pomodoro
8.168936986418487,0.5764351659117339,5.165958123242646,9.765420166939847,61.69871966530117,algorithms,high,exam,medium,night,high,thursday,Pomodoro
5.560193375274313,0.5374938905795366,7.177470499085502,8.943529848974691,96.66627774129961,algorithms,low,exam,high,afternoon,medium,tuesday,Spaced Repetition
7.2343661602909695,0.5069073877407293,6.138193559926229,2.721510891072077,91.3780116218287,mathematics,high,revision,low,night,medium,wednesday,Pomodoro
1.8911748060564246,1.5161527945841469,7.578677493393068,3.4694419930367535,55.179984430710824,operating systems,low,exam,high,morning,low,tuesday,Pomodoro
2.477029956362113,0.10904511775655945,5.978386642877274,5.154932626852738,52.28927482455127,algorithms,medium,concept,high,morning,low,tuesday,Spaced Repetition
8.520356472469572,0.036399184302105425,8.813068597146833,9.52206422807838,41.92387128905027,mathematics,low,revision,high,afternoon,low,tuesday,Spaced Repetition
5.698662140235998,0.6618171661560521,7.254674836463241,9.62920858832963,52.36104425748256,general,high,revision,high,afternoon,high,monday,Deep Work
